"ID","protein-ID","species-ID","group-ID","spec-Type","spec-No"
"PT2S_SALTY","PT2S","SALTY","P0810","P",810
"PT2S_STRMU","PT2S","STRMU","P1420","P",1420
"PT2S_VIBAL","PT2S","VIBAL","P0820","P",820
"PT2U_ECOLI","PT2U","ECOLI","P0810","P",810
"PT2X_ECOLI","PT2X","ECOLI","P0810","P",810
"PTPU_HUMAN","PTPU","HUMAN","E5210","E",5210
"PTPU_MOUSE","PTPU","MOUSE","E5230","E",5230
"PTRR_DIDMA","PTRR","DIDMA","E5000","E",5000
"PTRR_RAT","PTRR","RAT","E5230","E",5230
"PULC_KLEPN","PULC","KLEPN","P0810","P",810
"PULH_KLEPN","PULH","KLEPN","P0810","P",810
"PULK_KLEPN","PULK","KLEPN","P0810","P",810
"PULL_KLEPN","PULL","KLEPN","P0810","P",810
"PULM_KLEPN","PULM","KLEPN","P0810","P",810
"PULO_KLEPN","PULO","KLEPN","P0810","P",810
"PUT4_YEAST","PUT4","YEAST","E8120","E",8120
"PUTP_ECOLI","PUTP","ECOLI","P0810","P",810
"PUTP_KLEPN","PUTP","KLEPN","P0810","P",810
"PUTP_SALTY","PUTP","SALTY","P0810","P",810
"PUTX_EMENI","PUTX","EMENI","E8140","E",8140
"PVDR_PLAKN","PVDR","PLAKN","E1100","E",1100
"PVDR_PLAVI","PVDR","PLAVI","E1100","E",1100
"QACA_STAAU","QACA","STAAU","P1410","P",1410
"QAY_NEUCR","QAY","NEUCR","E8190","E",8190
"QUTD_EMENI","QUTD","EMENI","E8140","E",8140
"R137_YEAST","R137","YEAST","E8120","E",8120
"R2_HUMAN","R2","HUMAN","E5210","E",5210
"RAFB_ECOLI","RAFB","ECOLI","P0810","P",810
"RAG1_KLULA","RAG1","KLULA","E8120","E",8120
"RCEH_RHOCA","RCEH","RHOCA","P0120","P",120
"RCEH_RHOSH","RCEH","RHOSH","P0120","P",120
"RCEH_RHOVI","RCEH","RHOVI","P0120","P",120
"RCEL_CHLAU","RCEL","CHLAU","P0140","P",140
"RCEL_ERYSP","RCEL","ERYSP","P0100","P",100
"RCEL_RHOCA","RCEL","RHOCA","P0120","P",120
"RCEL_RHORU","RCEL","RHORU","P0120","P",120
"RCEL_RHOSH","RCEL","RHOSH","P0120","P",120
"RCEL_RHOVI","RCEL","RHOVI","P0120","P",120
"RCEM_CHLAU","RCEM","CHLAU","P0140","P",140
"RCEM_ERYSP","RCEM","ERYSP","P0100","P",100
"RCEM_RHOCA","RCEM","RHOCA","P0120","P",120
"RCEM_RHORU","RCEM","RHORU","P0120","P",120
"RCEM_RHOSH","RCEM","RHOSH","P0120","P",120
"RCEM_RHOVI","RCEM","RHOVI","P0120","P",120
"RCS1_YEAST","RCS1","YEAST","E8120","E",8120
"RCSC_ECOLI","RCSC","ECOLI","P0810","P",810
"RDC1_CANFA","RDC1","CANFA","E5110","E",5110
"RDC1_HUMAN","RDC1","HUMAN","E5210","E",5210
"RDS_BOVIN","RDS","BOVIN","E5100","E",5100
"RDS_HUMAN","RDS","HUMAN","E5210","E",5210
"RDS_MOUSE","RDS","MOUSE","E5230","E",5230
"RDS_RAT","RDS","RAT","E5230","E",5230
"REIS_TODPA","REIS","TODPA","E7140","E",7140
"RELF_ECOLI","RELF","ECOLI","P0810","P",810
"RFAL_ECOLI","RFAL","ECOLI","P0810","P",810
"RFAL_SALTY","RFAL","SALTY","P0810","P",810
"RFBB_SALTY","RFBB","SALTY","P0810","P",810
"RFBK_SALTY","RFBK","SALTY","P0810","P",810
"RFBP_SALTY","RFBP","SALTY","P0810","P",810
"RFC_SALTY","RFC","SALTY","P0810","P",810
"RFE_ECOLI","RFE","ECOLI","P0810","P",810
"RH_HUMAN","RH","HUMAN","E5210","E",5210
"RHAT_ECOLI","RHAT","ECOLI","P0810","P",810
"RHAT_SALTY","RHAT","SALTY","P0810","P",810
"RHOM_DROME","RHOM","DROME","E6230","E",6230
"RHSA_ECOLI","RHSA","ECOLI","P0810","P",810
"RHSB_ECOLI","RHSB","ECOLI","P0810","P",810
"RHSC_ECOLI","RHSC","ECOLI","P0810","P",810
"RHSD_ECOLI","RHSD","ECOLI","P0810","P",810
"RIB1_HUMAN","RIB1","HUMAN","E5210","E",5210
"RIB1_RAT","RIB1","RAT","E5230","E",5230
"RIB2_HUMAN","RIB2","HUMAN","E5210","E",5210
"RIB2_RAT","RIB2","RAT","E5230","E",5230
"RIBB_ECOLI","RIBB","ECOLI","P0810","P",810
"RNBP_PIG","RNBP","PIG","E5100","E",5100
"RNG6_HUMAN","RNG6","HUMAN","E5210","E",5210
"RNG6_MOUSE","RNG6","MOUSE","E5230","E",5230
"RNG7_HUMAN","RNG7","HUMAN","E5210","E",5210
"RTA_RAT","RTA","RAT","E5230","E",5230
"RYNR_HUMAN","RYNR","HUMAN","E5210","E",5210
"RYNR_PIG","RYNR","PIG","E5100","E",5100
"RYNR_RABIT","RYNR","RABIT","E5170","E",5170
"SC12_YEAST","SC12","YEAST","E8120","E",8120
"SC20_YEAST","SC20","YEAST","E8120","E",8120
"SC62_YEAST","SC62","YEAST","E8120","E",8120
"SCF_HUMAN","SCF","HUMAN","E5210","E",5210
"SCF_MOUSE","SCF","MOUSE","E5230","E",5230
"SCO1_YEAST","SCO1","YEAST","E8120","E",8120
"SCPA_STRPY","SCPA","STRPY","P1420","P",1420
"SCRC_RAT","SCRC","RAT","E5230","E",5230
"SDGF_RAT","SDGF","RAT","E5230","E",5230
"SECD_ECOLI","SECD","ECOLI","P0810","P",810
"SECE_ECOLI","SECE","ECOLI","P0810","P",810
"SECF_ECOLI","SECF","ECOLI","P0810","P",810
"SECY_BACST","SECY","BACST","P1510","P",1510
"SECY_BACSU","SECY","BACSU","P1510","P",1510
"SECY_CHLTR","SECY","CHLTR","P1150","P",1150
"SECY_CRYPH","SECY","CRYPH","E8730","E",8730
"SECY_CYAPA","SECY","CYAPA","E8760","E",8760
"SECY_ECOLI","SECY","ECOLI","P0810","P",810
"SECY_HALMA","SECY","HALMA","P5110","P",5110
"SECY_LACLA","SECY","LACLA","P1420","P",1420
"SECY_METVA","SECY","METVA","P5030","P",5030
"SECY_MYCCA","SECY","MYCCA","P2010","P",2010
"SECY_PAVLU","SECY","PAVLU","E8720","E",8720
"SERA_ENTHI","SERA","ENTHI","E1030","E",1030
"SERR_DROME","SERR","DROME","E6230","E",6230
"SETA_HUMAN","SETA","HUMAN","E5210","E",5210
"SFUB_SERMA","SFUB","SERMA","P0810","P",810
"SL17_ENTHI","SL17","ENTHI","E1030","E",1030
"SLTA_BP933","SLTA","BP933","V0000","V",0
"SLY2_YEAST","SLY2","YEAST","E8120","E",8120
"SLY4_YEAST","SLY4","YEAST","E8120","E",8120
"SLYB_YEAST","SLYB","YEAST","E8120","E",8120
"SM25_SCHMA","SM25","SCHMA","E7230","E",7230
"SMSR_RAT","SMSR","RAT","E5230","E",5230
"SNF3_YEAST","SNF3","YEAST","E8120","E",8120
"SOHB_ECOLI","SOHB","ECOLI","P0810","P",810
"SP15_TORCA","SP15","TORCA","E2100","E",2100
"SP2G_BACSU","SP2G","BACSU","P1510","P",1510
"SP4F_BACSU","SP4F","BACSU","P1510","P",1510
"SP4G_BACSU","SP4G","BACSU","P1510","P",1510
"SPAP_STRMU","SPAP","STRMU","P1420","P",1420
"SPC2_CANFA","SPC2","CANFA","E5110","E",5110
"SPC2_CHICK","SPC2","CHICK","E4480","E",4480
"SPC3_CANFA","SPC3","CANFA","E5110","E",5110
"SPC3_STRPU","SPC3","STRPU","E6620","E",6620
"SPC4_CANFA","SPC4","CANFA","E5110","E",5110
"SPDA_STRLI","SPDA","STRLI","P1870","P",1870
"SPDB_STRLI","SPDB","STRLI","P1870","P",1870
"SPER_STRPU","SPER","STRPU","E6620","E",6620
"SPIR_SPICI","SPIR","SPICI","P2000","P",2000
"SPIR_SPIME","SPIR","SPIME","P2000","P",2000
"SRNB_ECOLI","SRNB","ECOLI","P0810","P",810
"SRPR_CANFA","SRPR","CANFA","E5110","E",5110
"SRPR_HUMAN","SRPR","HUMAN","E5210","E",5210
"SSP5_STRSA","SSP5","STRSA","P1420","P",1420
"SSRA_CANFA","SSRA","CANFA","E5110","E",5110
"SSRB_CANFA","SSRB","CANFA","E5110","E",5110
"ST56_RICTS","ST56","RICTS","P1110","P",1110
"STE2_SACKL","STE2","SACKL","E8120","E",8120
"STE2_YEAST","STE2","YEAST","E8120","E",8120
"STE3_YEAST","STE3","YEAST","E8120","E",8120
"STE6_YEAST","STE6","YEAST","E8120","E",8120
"STP1_ARATH","STP1","ARATH","E9610","E",9610
"STS_HUMAN","STS","HUMAN","E5210","E",5210
"SUIS_HUMAN","SUIS","HUMAN","E5210","E",5210
"SUIS_RABIT","SUIS","RABIT","E5170","E",5170
"SUIS_RAT","SUIS","RAT","E5230","E",5230
"SY61_DISOM","SY61","DISOM","E2100","E",2100
"SY62_DISOM","SY62","DISOM","E2100","E",2100
"SY63_DISOM","SY63","DISOM","E2100","E",2100
"SY65_DROME","SY65","DROME","E6230","E",6230
"SY65_HUMAN","SY65","HUMAN","E5210","E",5210
"SY65_RAT","SY65","RAT","E5230","E",5230
"SY66_RAT","SY66","RAT","E5230","E",5230
"SYB_DROME","SYB","DROME","E6230","E",6230
"SYB_TORCA","SYB","TORCA","E2100","E",2100
"SYB1_HUMAN","SYB1","HUMAN","E5210","E",5210
"SYB2_HUMAN","SYB2","HUMAN","E5210","E",5210
"SYN3_CHICK","SYN3","CHICK","E4480","E",4480
"SYND_HUMAN","SYND","HUMAN","E5210","E",5210
"SYND_MOUSE","SYND","MOUSE","E5230","E",5230
"SYND_RAT","SYND","RAT","E5230","E",5230
"SYNP_RAT","SYNP","RAT","E5230","E",5230
"SYPH_BOVIN","SYPH","BOVIN","E5100","E",5100
"SYPH_HUMAN","SYPH","HUMAN","E5210","E",5210
"SYPH_RAT","SYPH","RAT","E5230","E",5230
"TA2R_HUMAN","TA2R","HUMAN","E5210","E",5210
"TAL6_HUMAN","TAL6","HUMAN","E5210","E",5210
"TAPA_HUMAN","TAPA","HUMAN","E5210","E",5210
"TCA_HUMAN","TCA","HUMAN","E5210","E",5210
"TCA_MOUSE","TCA","MOUSE","E5230","E",5230
"TCB_FLV","TCB","FLV","V6710","V",6710
"TCB1_MOUSE","TCB1","MOUSE","E5230","E",5230
"TCB1_RABIT","TCB1","RABIT","E5170","E",5170
"TCB2_MOUSE","TCB2","MOUSE","E5230","E",5230
"TCC_HUMAN","TCC","HUMAN","E5210","E",5210
"TCC1_MOUSE","TCC1","MOUSE","E5230","E",5230
"TCC2_MOUSE","TCC2","MOUSE","E5230","E",5230
"TCC3_MOUSE","TCC3","MOUSE","E5230","E",5230
"TCC4_MOUSE","TCC4","MOUSE","E5230","E",5230
"TCPC_VIBCH","TCPC","VIBCH","P0820","P",820
"TCR_BACST","TCR","BACST","P1510","P",1510
"TCR_STAAU","TCR","STAAU","P1410","P",1410
"TCR_STRAG","TCR","STRAG","P1420","P",1420
"TCR_STRPN","TCR","STRPN","P1420","P",1420
"TCR1_BACSU","TCR1","BACSU","P1510","P",1510
"TCR1_ECOLI","TCR1","ECOLI","P0810","P",810
"TCR2_BACSU","TCR2","BACSU","P1510","P",1510
"TCR2_ECOLI","TCR2","ECOLI","P0810","P",810
"TCR3_ECOLI","TCR3","ECOLI","P0810","P",810
"TEA_MOUSE","TEA","MOUSE","E5230","E",5230
"TEE6_STRPY","TEE6","STRPY","P1420","P",1420
"TEHA_KLEAE","TEHA","KLEAE","P0810","P",810
"TEHB_KLEAE","TEHB","KLEAE","P0810","P",810
"TENC_ACTTE","TENC","ACTTE","E6300","E",6300
"TERC_ALCSP","TERC","ALCSP","P0780","P",780
"TETX_CLOTE","TETX","CLOTE","P1510","P",1510
"TF_HUMAN","TF","HUMAN","E5210","E",5210
"TF_MOUSE","TF","MOUSE","E5230","E",5230
"TF_RABIT","TF","RABIT","E5170","E",5170
"TGFA_HUMAN","TGFA","HUMAN","E5210","E",5210
"TGFA_RAT","TGFA","RAT","E5230","E",5230
"TGN3_RAT","TGN3","RAT","E5230","E",5230
"TGR3_RAT","TGR3","RAT","E5230","E",5230
"THAS_HUMAN","THAS","HUMAN","E5210","E",5210
"THRR_CRILO","THRR","CRILO","E5230","E",5230
"THRR_HUMAN","THRR","HUMAN","E5210","E",5210
"THRR_MOUSE","THRR","MOUSE","E5230","E",5230
"THRR_RAT","THRR","RAT","E5230","E",5230
"TI1_MUSVI","TI1","MUSVI","E5110","E",5110
"TIP1_TOBAC","TIP1","TOBAC","E9820","E",9820
"TIP2_TOBAC","TIP2","TOBAC","E9820","E",9820
"TIPA_ARATH","TIPA","ARATH","E9610","E",9610
"TIPA_PHAVU","TIPA","PHAVU","E9670","E",9670
"TIPG_ARATH","TIPG","ARATH","E9610","E",9610
"TIPR_ARATH","TIPR","ARATH","E9610","E",9610
"TIPW_ARATH","TIPW","ARATH","E9610","E",9610
"TIPW_PEA","TIPW","PEA","E9670","E",9670
"TNAB_ECOLI","TNAB","ECOLI","P0810","P",810
"TNAB_PROVU","TNAB","PROVU","P0810","P",810
"TNFA_CAPHI","TNFA","CAPHI","E5100","E",5100
"TNFA_FELCA","TNFA","FELCA","E5110","E",5110
"TNFA_HORSE","TNFA","HORSE","E5180","E",5180
"TNFA_HUMAN","TNFA","HUMAN","E5210","E",5210
"TNFA_MOUSE","TNFA","MOUSE","E5230","E",5230
"TNFA_PIG","TNFA","PIG","E5100","E",5100
"TNFA_RABIT","TNFA","RABIT","E5170","E",5170
"TNFA_RAT","TNFA","RAT","E5230","E",5230
"TNFA_SHEEP","TNFA","SHEEP","E5100","E",5100
"TNR1_HUMAN","TNR1","HUMAN","E5210","E",5210
"TNR1_MOUSE","TNR1","MOUSE","E5230","E",5230
"TNR1_RAT","TNR1","RAT","E5230","E",5230
"TNR2_HUMAN","TNR2","HUMAN","E5210","E",5210
"TNR2_MOUSE","TNR2","MOUSE","E5230","E",5230
"TOLA_ECOLI","TOLA","ECOLI","P0810","P",810
"TOLL_DROME","TOLL","DROME","E6230","E",6230
"TOXA_PASMU","TOXA","PASMU","P0830","P",830
"TOXR_VIBCH","TOXR","VIBCH","P0820","P",820
"TOXS_VIBCH","TOXS","VIBCH","P0820","P",820
"TR14_HCMVA","TR14","HCMVA","V0214","V",214
"TRAP_PLAFA","TRAP","PLAFA","E1100","E",1100
"TRBF_ECOLI","TRBF","ECOLI","P0810","P",810
"TRBM_BOVIN","TRBM","BOVIN","E5100","E",5100
"TRBM_HUMAN","TRBM","HUMAN","E5210","E",5210
"TRBM_MOUSE","TRBM","MOUSE","E5230","E",5230
"TRD1_ECOLI","TRD1","ECOLI","P0810","P",810
"TRD2_ECOLI","TRD2","ECOLI","P0810","P",810
"TRFM_HUMAN","TRFM","HUMAN","E5210","E",5210
"TRFR_MOUSE","TRFR","MOUSE","E5230","E",5230
"TRFR_RAT","TRFR","RAT","E5230","E",5230
"TRK1_SACUV","TRK1","SACUV","E8120","E",8120
"TRK1_YEAST","TRK1","YEAST","E8120","E",8120
"TRK2_YEAST","TRK2","YEAST","E8120","E",8120
"TRKA_ECOLI","TRKA","ECOLI","P0810","P",810
"TRKA_HUMAN","TRKA","HUMAN","E5210","E",5210
"TRKB_MOUSE","TRKB","MOUSE","E5230","E",5230
"TRKC_PIG","TRKC","PIG","E5100","E",5100
"TRKD_ECOLI","TRKD","ECOLI","P0810","P",810
"TRKG_ECOLI","TRKG","ECOLI","P0810","P",810
"TRKH_ECOLI","TRKH","ECOLI","P0810","P",810
"TRP_DROME","TRP","DROME","E6230","E",6230
"TRSR_HUMAN","TRSR","HUMAN","E5210","E",5210
"TRX1_ECOLI","TRX1","ECOLI","P0810","P",810
"TRX2_ECOLI","TRX2","ECOLI","P0810","P",810
"TSA4_GIALA","TSA4","GIALA","E1010","E",1010
"TSHR_CANFA","TSHR","CANFA","E5110","E",5110
"TSHR_HUMAN","TSHR","HUMAN","E5210","E",5210
"TSHR_RAT","TSHR","RAT","E5230","E",5230
"TSTP_HSVSA","TSTP","HSVSA","V0218","V",218
"TYR2_MOUSE","TYR2","MOUSE","E5230","E",5230
"TYRO_HUMAN","TYRO","HUMAN","E5210","E",5210
"TYRO_MOUSE","TYRO","MOUSE","E5230","E",5230
"TYRP_ECOLI","TYRP","ECOLI","P0810","P",810
"TYRR_HUMAN","TYRR","HUMAN","E5210","E",5210
"TYRR_MOUSE","TYRR","MOUSE","E5230","E",5230
"UCP_BOVIN","UCP","BOVIN","E5100","E",5100
"UCP_HUMAN","UCP","HUMAN","E5210","E",5210
"UCP_MESAU","UCP","MESAU","E5230","E",5230
"UCP_MOUSE","UCP","MOUSE","E5230","E",5230
"UCP_RABIT","UCP","RABIT","E5170","E",5170
"UCP_RAT","UCP","RAT","E5230","E",5230
"UCR9_BOVIN","UCR9","BOVIN","E5100","E",5100
"UCR9_YEAST","UCR9","YEAST","E8120","E",8120
"UCRI_BOVIN","UCRI","BOVIN","E5100","E",5100
"UCRI_NEUCR","UCRI","NEUCR","E8190","E",8190
"UCRI_NOSSP","UCRI","NOSSP","P0070","P",70
"UCRI_PARDE","UCRI","PARDE","P0700","P",700
"UCRI_PEA","UCRI","PEA","E9670","E",9670
"UCRI_RAT","UCRI","RAT","E5230","E",5230
"UCRI_RHOCA","UCRI","RHOCA","P0120","P",120
"UCRI_RHORU","UCRI","RHORU","P0120","P",120
"UCRI_RHOSH","UCRI","RHOSH","P0120","P",120
"UCRI_SPIOL","UCRI","SPIOL","E9490","E",9490
"UCRI_SYNP2","UCRI","SYNP2","P0050","P",50
"UCRI_SYNY3","UCRI","SYNY3","P0050","P",50
"UCRI_TOBAC","UCRI","TOBAC","E9820","E",9820
"UCRI_YEAST","UCRI","YEAST","E8120","E",8120
"UDP0_HUMAN","UDP0","HUMAN","E5210","E",5210
"UDP1_HUMAN","UDP1","HUMAN","E5210","E",5210
"UDP1_MOUSE","UDP1","MOUSE","E5230","E",5230
"UDP1_RAT","UDP1","RAT","E5230","E",5230
"UDP2_HUMAN","UDP2","HUMAN","E5210","E",5210
"UDP2_RAT","UDP2","RAT","E5230","E",5230
"UDP3_HUMAN","UDP3","HUMAN","E5210","E",5210
"UDP3_RAT","UDP3","RAT","E5230","E",5230
"UDP4_HUMAN","UDP4","HUMAN","E5210","E",5210
"UDP4_RAT","UDP4","RAT","E5230","E",5230
"UDP5_RAT","UDP5","RAT","E5230","E",5230
"UDP6_RAT","UDP6","RAT","E5230","E",5230
"UDP9_RAT","UDP9","RAT","E5230","E",5230
"UDPE_HUMAN","UDPE","HUMAN","E5210","E",5210
"UFO_HUMAN","UFO","HUMAN","E5210","E",5210
"UFO_MOUSE","UFO","MOUSE","E5230","E",5230
"UGPA_ECOLI","UGPA","ECOLI","P0810","P",810
"UGPE_ECOLI","UGPE","ECOLI","P0810","P",810
"UHPB_ECOLI","UHPB","ECOLI","P0810","P",810
"UHPB_SALTY","UHPB","SALTY","P0810","P",810
"UHPC_ECOLI","UHPC","ECOLI","P0810","P",810
"UHPC_SALTY","UHPC","SALTY","P0810","P",810
"UHPT_ECOLI","UHPT","ECOLI","P0810","P",810
"UHPT_SALTY","UHPT","SALTY","P0810","P",810
"UL20_HCMVA","UL20","HCMVA","V0214","V",214
"UL20_HSV11","UL20","HSV11","V0210","V",210
"UL20_HSVEB","UL20","HSVEB","V0210","V",210
"UL20_PRVN3","UL20","PRVN3","V0210","V",210
"UL20_VZVD","UL20","VZVD","V0210","V",210
"UL32_EBV","UL32","EBV","V0218","V",218
"UL32_HSV11","UL32","HSV11","V0210","V",210
"UL32_HSVEB","UL32","HSVEB","V0210","V",210
"UL32_HSVSA","UL32","HSVSA","V0218","V",218
"UL32_VZVD","UL32","VZVD","V0210","V",210
"UL33_HCMVA","UL33","HCMVA","V0214","V",214
"UL73_HCMVA","UL73","HCMVA","V0214","V",214
"URED_HELPY","URED","HELPY","P0610","P",610
"UREF_KLEAE","UREF","KLEAE","P0810","P",810
"UREF_PROMI","UREF","PROMI","P0810","P",810
"US07_HCMVA","US07","HCMVA","V0214","V",214
"US08_HCMVA","US08","HCMVA","V0214","V",214
"US09_HCMVA","US09","HCMVA","V0214","V",214
"US10_HCMVA","US10","HCMVA","V0214","V",214
"US11_HCMVA","US11","HCMVA","V0214","V",214
"US12_HCMVA","US12","HCMVA","V0214","V",214
"US13_HCMVA","US13","HCMVA","V0214","V",214
"US14_HCMVA","US14","HCMVA","V0214","V",214
"US15_HCMVA","US15","HCMVA","V0214","V",214
"US17_HCMVA","US17","HCMVA","V0214","V",214
"US18_HCMVA","US18","HCMVA","V0214","V",214
"US19_HCMVA","US19","HCMVA","V0214","V",214
"US20_HCMVA","US20","HCMVA","V0214","V",214
"US27_HCMVA","US27","HCMVA","V0214","V",214
"US28_HCMVA","US28","HCMVA","V0214","V",214
"V07K_CLV","V07K","CLV","V7070","V",7070
"V07K_CYMV","V07K","CYMV","V7410","V",7410
"V07K_FXMV","V07K","FXMV","V7410","V",7410
"V07K_LSV","V07K","LSV","V7070","V",7070
"V07K_NMV","V07K","NMV","V7410","V",7410
"V07K_PMV","V07K","PMV","V7410","V",7410
"V07K_PVMR","V07K","PVMR","V7070","V",7070
"V07K_PVSP","V07K","PVSP","V7070","V",7070
"V07K_PVX","V07K","PVX","V7410","V",7410
"V07K_PVXX3","V07K","PVXX3","V7410","V",7410
"V07K_PVXXC","V07K","PVXXC","V7410","V",7410
"V07K_WCMVM","V07K","WCMVM","V7410","V",7410
"V07K_WCMVO","V07K","WCMVO","V7410","V",7410
"V1AR_RAT","V1AR","RAT","E5230","E",5230
"V2R_HUMAN","V2R","HUMAN","E5210","E",5210
"V2R_RAT","V2R","RAT","E5230","E",5230
"VA34_VACCC","VA34","VACCC","V0310","V",310
"VA34_VACCV","VA34","VACCV","V0310","V",310
"VAT1_TORCA","VAT1","TORCA","E2100","E",2100
"VATL_AVESA","VATL","AVESA","E9940","E",9940
"VATL_BOVIN","VATL","BOVIN","E5100","E",5100
"VATL_DROME","VATL","DROME","E6230","E",6230
"VATL_HUMAN","VATL","HUMAN","E5210","E",5210
"VATL_MOUSE","VATL","MOUSE","E5230","E",5230
"VATL_YEAST","VATL","YEAST","E8120","E",8120
"VB05_VACC0","VB05","VACC0","V0310","V",310
"VB05_VACCC","VB05","VACCC","V0310","V",310
"VB05_VACCL","VB05","VACCL","V0310","V",310
"VB05_VACCV","VB05","VACCV","V0310","V",310
"VCA1_HUMAN","VCA1","HUMAN","E5210","E",5210
"VCA1_MOUSE","VCA1","MOUSE","E5230","E",5230
"VCA1_RAT","VCA1","RAT","E5230","E",5230
"VENV_DHVI1","VENV","DHVI1","V6210","V",6210
"VENV_MCV1","VENV","MCV1","V0314","V",314
"VENV_MCV2","VENV","MCV2","V0314","V",314
"VENV_THOGV","VENV","THOGV","V6210","V",6210
"VENV_VACCC","VENV","VACCC","V0310","V",310
"VENV_VACCI","VENV","VACCI","V0310","V",310
"VENV_VACCP","VENV","VACCP","V0310","V",310
"VENV_VACCV","VENV","VACCV","V0310","V",310
"VF05_VACCC","VF05","VACCC","V0310","V",310
"VF05_VACCP","VF05","VACCP","V0310","V",310
"VF05_VACCV","VF05","VACCV","V0310","V",310
"VG06_HSVI1","VG06","HSVI1","V0210","V",210
"VG07_HSVI1","VG07","HSVI1","V0210","V",210
"VG08_HSVI1","VG08","HSVI1","V0210","V",210
"VG10_HSVI1","VG10","HSVI1","V0210","V",210
"VG19_HSVI1","VG19","HSVI1","V0210","V",210
"VG51_HSVI1","VG51","HSVI1","V0210","V",210
"VG59_HSVI1","VG59","HSVI1","V0210","V",210
"VG74_HSVSA","VG74","HSVSA","V0218","V",218
"VGH3_HCMVA","VGH3","HCMVA","V0214","V",214
"VGL2_CVBF","VGL2","CVBF","V6610","V",6610
"VGL2_CVBL9","VGL2","CVBL9","V6610","V",6610
"VGL2_CVBLY","VGL2","CVBLY","V6610","V",6610
"VGL2_CVBM","VGL2","CVBM","V6610","V",6610
"VGL2_CVBQ","VGL2","CVBQ","V6610","V",6610
"VGL2_CVBV","VGL2","CVBV","V6610","V",6610
"VGL2_CVH22","VGL2","CVH22","V6610","V",6610
"VGL2_CVM4","VGL2","CVM4","V6610","V",6610
"VGL2_CVMA5","VGL2","CVMA5","V6610","V",6610
"VGL2_CVMJH","VGL2","CVMJH","V6610","V",6610
"VGL2_CVPFS","VGL2","CVPFS","V6610","V",6610
"VGL2_CVPPU","VGL2","CVPPU","V6610","V",6610
"VGL2_CVPR8","VGL2","CVPR8","V6610","V",6610
"VGL2_CVPRM","VGL2","CVPRM","V6610","V",6610
"VGL2_FIPV","VGL2","FIPV","V6610","V",6610
"VGL2_IBV6","VGL2","IBV6","V6610","V",6610
"VGL2_IBVB","VGL2","IBVB","V6610","V",6610
"VGL2_IBVD2","VGL2","IBVD2","V6610","V",6610
"VGL2_IBVD3","VGL2","IBVD3","V6610","V",6610
"VGL2_IBVK","VGL2","IBVK","V6610","V",6610
"VGL2_IBVM","VGL2","IBVM","V6610","V",6610
"VGL2_IBVU1","VGL2","IBVU1","V6610","V",6610
"VGL2_IBVU2","VGL2","IBVU2","V6610","V",6610
"VGL2_IBVU3","VGL2","IBVU3","V6610","V",6610
"VGLB_EBV","VGLB","EBV","V0218","V",218
"VGLB_HCMVA","VGLB","HCMVA","V0214","V",214
"VGLB_HCMVT","VGLB","HCMVT","V0214","V",214
"VGLB_HSV11","VGLB","HSV11","V0210","V",210
"VGLB_HSV1F","VGLB","HSV1F","V0210","V",210
"VGLB_HSV1K","VGLB","HSV1K","V0210","V",210
"VGLB_HSV1P","VGLB","HSV1P","V0210","V",210
"VGLB_HSV23","VGLB","HSV23","V0210","V",210
"VGLB_HSV2H","VGLB","HSV2H","V0210","V",210
"VGLB_HSV2S","VGLB","HSV2S","V0210","V",210
"VGLB_HSV6U","VGLB","HSV6U","V0214","V",214
"VGLB_HSVB1","VGLB","HSVB1","V0210","V",210
"VGLB_HSVB2","VGLB","HSVB2","V0210","V",210
"VGLB_HSVBC","VGLB","HSVBC","V0210","V",210
"VGLB_HSVE1","VGLB","HSVE1","V0210","V",210
"VGLB_HSVE4","VGLB","HSVE4","V0210","V",210
"VGLB_HSVEA","VGLB","HSVEA","V0210","V",210
"VGLB_HSVEB","VGLB","HSVEB","V0210","V",210
"VGLB_HSVEL","VGLB","HSVEL","V0210","V",210
"VGLB_HSVMD","VGLB","HSVMD","V0218","V",218
"VGLB_HSVSA","VGLB","HSVSA","V0218","V",218
"VGLB_ILTVS","VGLB","ILTVS","V0210","V",210
"VGLB_ILTVT","VGLB","ILTVT","V0210","V",210
"VGLB_MCMVS","VGLB","MCMVS","V0214","V",214
"VGLB_PRVIF","VGLB","PRVIF","V0210","V",210
"VGLB_VZVD","VGLB","VZVD","V0210","V",210
"VGLC_HSV11","VGLC","HSV11","V0210","V",210
"VGLC_HSV1K","VGLC","HSV1K","V0210","V",210
"VGLC_HSV2","VGLC","HSV2","V0210","V",210
"VGLC_HSV23","VGLC","HSV23","V0210","V",210
"VGLC_HSVBC","VGLC","HSVBC","V0210","V",210
"VGLC_HSVE4","VGLC","HSVE4","V0210","V",210
"VGLC_HSVEB","VGLC","HSVEB","V0210","V",210
"VGLC_HSVMB","VGLC","HSVMB","V0218","V",218
"VGLC_HSVMG","VGLC","HSVMG","V0218","V",218
"VGLC_HSVMM","VGLC","HSVMM","V0218","V",218
"VGLC_HSVTH","VGLC","HSVTH","V0218","V",218
"VGLC_PRVIF","VGLC","PRVIF","V0210","V",210
"VGLC_VZVD","VGLC","VZVD","V0210","V",210
"VGLD_HSV11","VGLD","HSV11","V0210","V",210
"VGLD_HSV1H","VGLD","HSV1H","V0210","V",210
"VGLD_HSV2","VGLD","HSV2","V0210","V",210
